comment,rating
"Jenis kulit: Normal
Aroma: Segar
Performa: Baguss
Selalu beli disini soalnya selain di offline store cuman percaya disini produknya asli
TQ MINNNNN",5.0
"Ini udah pemakaian botol kedua, tapi yg pertama beli di alfa terus pas tau ditiktok shop murah beli langsung",4.0
"Barang sama harga sesuai, tpi gabisa ditutup rapet ya?",4.0
"Jenis kulit: cocok untuk kulit berjerawat dan berminyak
Aroma: harum",5.0
"Jenis kulit: Normal
Aroma: Harum
Performa: Racing",5.0
pengiriman yang cepat dan juga barang yang sesuai,5.0
produk nya sangat baik dan sampai nya dengan keadaan aman,5.0
"Mantap dikemas dengan aman dan baik
Jenis kulit: Oily skin
Aroma: Wangi
Performa: Belum dicoba",4.0
"Kualitas lumayan, barang sampai dengan selamat, kurir nya ramah
Aroma: Lumayan harum
Performa: Bagus untuk mengatasi kulit muka yang berjerawat",4.0
Aroma: Gila aroma segar banget dan juga plastik packing nya bagus,5.0
"Sampaii tujuan dengan amannn, toko amanah ,kurir ramah, rekomen pokoknyaaa 🤩",5.0
"Sudah datang produk nya
Performa: Bagus
Jenis kulit: Belum di coba semoga cocok
Aroma: Wangi",5.0
Produk sesuai pesanan dan pengiriman cepat,5.0
Semomoga aja cocok sama kulit karna setiap orang kulit nya berbeda,5.0
packing kurang rapi,4.0
"cocok untuk kulit berminyak
tekstur lembut di muka
kelembapan baik",5.0
Pesanan sesuai.dan pengiriman nya cepat dan aman👍,5.0
Peking nyaa bagus rapih kurirnya baik ramah,5.0
"Jenis kulit: Sesuai dengan kulit saya tidak tertarik
Aroma: Aroma laki laki banget
Performa: Cukup baik",4.0
"Jenis kulit: Berminyak
Aroma: Enak
Performa: Semoga cocok",5.0
"Jenis kulit: Berminyak dan berjerawat
Aroma: Wangi
Performa: Bagus",5.0
"kemasannya rusak, atasnya bocor",1.0
Kemasan bagus tapi belum di coba cocok apa tidak,5.0
"Jenis kulit: berminyak
Aroma: harum
belum dicoba mudahan cocok utk kulit berminyak trimakasih pekingan rapi dan cepet sampenya",5.0
"Aroma: Wangi
Performa: Ok
Jenis kulit: Berminyak",5.0
"Aroma: Wangi
Jenis kulit: Cocok untuk kulit ku",3.0
"Paketnya sampai tapi bocor
Barangnya juga bekas gigitan tikus",2.0
"barang nya udah sampe dan udah saya coba juga, dan jadi bersih mukanya aku , semoga kedepannya cocok dengan kulit aku",5.0
seperti biasa barangnya bagus udh berkali kali beli aman aja,5.0
"Barang aman, 1 hari langsung sampai, packagingnya aman 👍",5.0
Mantap wangi cowok maskulin cocok bgt di muka gua mnatapp,5.0
Lama dan dikit amat kayaknya isinya,2.0
sudah sampai sudah 3 kali pemakaiyan ini bolelah,5.0
"Jenis kulit: berminyak
Aroma: wangi
Performa: belum coba",5.0
"Di video nya barang nya dapat 2 
Saya dapat barang nya cuma 1",1.0
"ini pesen yang buat oil control malah Dateng yang biru
Aroma: wangi seger",3.0
Face wash nya bagus dan cocok di kulit,5.0
"mantep sudah datang barangnya,buat cadangan yang satulagi sama udah mau abis",5.0
"Aroma: harum
bintang yang menjelaskan ya bossku, mantab pokonya",5.0
"Amanah dan proses cepat, mantab",5.0
BARANG NYA AMAN BAGUS SUDAH SAMPAI,5.0
Barang nya sudah sampai dan semoga sabun nya cocok,5.0
"aduhh penipuan, pesen barber daily datang nyaa apaa cobaa mengecewakan, udah mah telatt terus barang nya juga tidak sesuai",1.0
"ngaruh sih, baunya yg paling seneng",5.0
bocor semua ada pertanggung jawaban nggaa nihh?? rugii donggg sayaa belinyaa tumpah semuaa,2.0
Pesanan sudah dtg... Semoga sesuai dan cocok,5.0
Kurang Teliti cara kirim barangnya,1.0
"Sudah sampai dengan selamat, trimakasih packing ngan nya aman banget deh, sebenr nya sudah saya buka",4.0
sayaa ingin melakukan pengambilan dana karna barang tidak sesuai dengan pesanan saya,2.0
Knpa yg Dateng sampo padahal saya pesen face washnya😡,1.0
Order yg kedua kalinya cocok di wajah,5.0
barang ori pengiriman sangat cepat sekali pesen kemarin sabtu malem dateng minggu siang nya ga ada sehari puas banget apalagi dengan harga murah tapi berkualitas amanah terus buat toko nya,5.0
"cepat, mantap. tapi sayang nya bagian luar paket ada sedikit penyok dan sempet khawatir isi nya bakal rusak. ternyata isi paket dilapisi lagi dengan buble wrap. bagus👍",4.0
"Katanya dari jakarta nyampe nya kok lama, ternyata dari mataram lombok barat. Pas ditanya pengiriman dari mana jawabnya dari jakarta, mungkin pihak ekspedisi yang keliru. Yang penting paket sampe dan barang masih bagus, baru pakai 3 hari belum terlalu ada efek y. Mungkin 1 mingguan baru ngefek",4.0
"Barang nyampek dgn aman, semoga cocok dengan kulit wajah saya👍🏻👍🏻👍🏻👍🏻👍🏻",5.0
Pesanan sudah diterima dengan aman isi sesuai pesanan terimakasih,5.0
Oke dengan harga 36 ribu alias flase sale aroma cukup enak wangi nya kaya parfum alfa indomaret packaging juga aman di tutup nya di kasih lakban ga ada yang bocor aman banget aman banget pengirman cepet banget sesuai alias satu hari udah di tanggan barang gilak aman banget aman banget nexs beli lagi,5.0
"Jenis kulit: Berminyak
Sampai dengan aman sih, tapi ini ori kan ya harusnya, soalnya cuma dilakban, mana pas lakbannya dicopot tulisan dikemasannya ikut ngelupas dan nempel dilakban.
Aroma: Lumayan",5.0
apa ini mesennya Pace wash datangnya beginian tidak sesuai,1.0
Oke lah 100 untuk semuanya,5.0
mantull gan barang sudah diterima sesuai dengan pesanan,4.0
barang nya Bagus dan cepat sampai awalnya harga nya 30.00 ribu pas dico harga nya turun 😭 jadi 15.120 ribu langsung co karena harga murah pas sampai nyata nya bagus dan sesuai sekali dan tadi nya bingung karena murah amat dan takut nya nggak sesuai nyata nya sesuai,5.0
Pesanan nya sudah sampe sesuai aplikasi cepat banget kurir nya ramah baik the best seller nya pengiriman cepat banget pakingan rapi kualitas bagus banget,5.0
"Jenis kulit: Normal
Aroma: Wangi, khas makarizo
Performa: Mantul 100%
Sudah pakai produk makarizo sejak bulan kemarin. Hasilnya ok, cocok
Dengan facial wash Barber Daily ini sangat ramah di kulit, tidak bikin tertarik dan juga kering. 
100% original facial wash",5.0
"Nice produk, walau di saya ada kendala produk nya kurang satu yang awalnya mesan dua malah datangnya satu. tapi karena ga ada video unboxing yasudah saya ikhlaskan next semoga lebih produktif dan responsif buat yang mau beli jangan ragu produknya bagus kok👌
Performa: Good
Aroma: B",4.0
"Pengiriman dan packaginya okay serta cukup cepat sampainya, exp date masih lama, tinggal pemakaian fungsinya aja semoga cocok dimuka saya hehe",5.0
"Aroma: Wangi
Jenis kulit: Jerawat dan berminyak
Performa: Bagus
Sangat baik 100% wangi dan gak kering 
Nya man kalo di pakek Barber Daily yang ACNE CARE oiL conTROl FACE WASH YANG HIJAU",5.0
"Udah pake face wash ini lebih dari dua kali, dan sejauh ini nggak ada masalah sama sekali. Kulit wajah juga udah cocok, nggak ada reaksi aneh atau bikin kering.
Enak banget dipakenya, adem dan bersih.
Next sih pengin coba bundling yang varian ijo + biru, biar makin lengkap.",5.0
"pengaman produk : tebal
kualitas : bagus
aroma : harum

pengiman cepat walaupun tempat jauh",5.0
"Aroma: Wangi, gada bau aneh'
tapi produknya sebagian ada yang penyok' dan cacat, ya saya tau karena expedisi. semoga bagus saat saya coba",4.0
Alhamdulillah paket saya sudah datang cukup cepat dan barang tidak ada yang cacat barang original,5.0
"Menurut gua ini tidak cocok di muka gua yg JERAWAT,BERUNTUSAN, DAN BERMINYAK. Sebelum pake ini beruntusan gua ilang dan jerawat. Terus setelas nyoba ini malah makin banyak BURUNTUSAN, DAN JERAEAT GUA
Jenis kulit: Sensitif
Aroma: Terlalu wangi",4.0
"nyampe dengan keadaan baik, semoga cocok, saran sii packing nya jangan terlalu banyak/besar, terlalu banyak sampah🙏😁",5.0
"Ini baru aja dipake 1 hari pas pulang kemah, pas awal awal biasa aja lah pas day2 kok gini",4.0
"Barang sudah di terima, pengiriman cepat kurir ramah, original produk tembus barcode BPOM,
JOSSS pokonya😁
Jenis kulit: Berminyak&kering
Aroma: Harum/wangi
Performa: Josss",5.0
"Ini produk bener-bener dah bikin canduu make nya.. gimana gak candu coba dari awal muka aku kusam jelek berminyak 😭 , jadi glow up kayak gini aduuhhh.. bener-bener yang buat ini produk niat banget pokoknya cocok deh buat dipake ini mana dipake nya adem dingin-dingin gimana gitu, mantap dah pokoknya",5.0
"Alhamdulillah barang sampai dengan cepat, satu hari sampai, sellernya ramah juga, produknya bagus, wanginya enak juga, insyaallah cocok, yang lain kumpul sini",5.0
"Jenis kulit: berjerawat dan berurusan
Aroma: enak
Performa: baru 2 kali pake tapi wajah terasa jauh lebih enak,semoga wajah jadi mulus kembali",5.0
"pemakaian seminggu lumayan cocok, agak oily pasca pemakaian tapi belum ada dampak negatif kaya jerawat yg muncul",4.0
"di bungkus dengan rapih 
gk nyangka di bungkus nya segede itu biasanya dari orderan orang lain di bikin kecil
inimah di bikin box aga gede
next order lagy klo dh abis 👍👍👍",5.0
"Sabun sudah datang, pengiriman cepat packing rapi, cocok untuk wajah yang berminyak, tp pasti untuk setiap orang berbeda jg kadang cocok kadang eng, kl bwt sy recomended sdh pesan yg ke 2x",5.0
"produk sampai lebih cepat dari perkiraan, untuk saat ini belum dipakai karena masih menghabiskan merk lainnya.",5.0
tekstur gel ringan dan cocok untuk kulit yg sensitif,5.0
"Barang original, Sabun berbentuk gel, baru nyobain dan ternyata seru jg. Pengiriman cepat sampai",5.0
"Aroma: Harum
Performa: Oke, dan alhamdulillah cocok di muka
Jenis kulit: Bagus untuk kulit kering, kulit berjerawat, dan komedo.
Pokoknya the Best lah,, Rekomen banget 👌",5.0
"Aroma: Cowok
Kalo mau beli barber daily face wash beli disini aja soalnya 100% original no kW",5.0
"Sangat memuaskan hasilnya, adem dingin cerah moga cocok,,, kurir nya ramah pengiriman cepat, senang bisa langgangan",5.0
Alhamdulilah paket nya udah sampe dan pengirimanaya juga cepat untuk sabun cuci muka emng bagus cocok di muka bikin bersih dan gk berminyak emng sebagus itu sih mantap lah pokonya nex order lagi buat toko nya makasih banyak semoga seukses selalu dan semakain jalan usahanya dan semakin jaaya aminn,5.0
Wanginya kaya produk Garnier men,5.0
"Paketnya sampai sesuai estimasi, packingnya rapih, kondisi barang aman tdk ada yg rusak exp msh lma",5.0
"Aroma: Wangi
Jenis kulit: Kering
Performa: Baru awal pemakaian
Pesanan aman dan packing nya mantab bgt",5.0
"cocok untuk dikulit  , pengiriman barang cepat dan kurik nya ramah , packing nya juga aman",5.0
Blacklist ninja express. Penyalahgunaan data dan percobaan penipuan dgn modus paket tertukar karena kesalahan pihak ekspedisi dan pihak ekspedisi mau bantu ganti pengembalian dana. Suruh scan qr code dan seterusnya. Bukti qr code tidak sempat ke screenshot karena saat sadar ketahuan qr code nya,5.0
"Packing sangat bagus, tapi isinya gak yakin saya 100ml 😅 saya bandingin sama punyaku satunya padet dipencet, ini dipencet kopong 🤣",4.0
Barang smpe dgn selamat.packing jg bagus rapi pengiriman jg cepet.tinggal nyoba produknya smoga cocok,5.0
"bagus banget cocok banget untuk kulit berminyak, saya pakai mending banget ga berminyak lagi lgi pertama kali 🔥",5.0
"KIRI : Makarizo mall tiktok 
Kanan : Barberdaily mall tiktok
Dua2nya resmi tp isinya beda. Aneh",5.0
realpict semoga cocok pakai sabun ini.karena beberapa sabun kurang cocok terus.thanks seller,5.0
"Aroma: Sangat wangi
Performa: Sangat baik
Jenis kulit: Bagus untuk kulit yg sensitif",5.0
"Jenis kulit: berjerawat dan berminyak
Aroma: wangi original
Performa: bagus untuk kulit yang berjerawat dan berminyak",4.0
"Jenis kulit: nyaman dikulit seger dan pengiriman cepat, barang sangat aman banyak lapisannya
Aroma: sangat wangi",5.0
"Pesan 2 yg dateng 1 
Engga disaran kan belih duah",1.0
"Aroma: Sangat harum
Jenis kulit: Sesuai dgn kulit sy
Sabun muka ini cocok di sy dan tdk tertarik sm sklii dan seger dipake",5.0
"Mantap, enak di pake nya+harum semoga cocok di saya. Btw packingnya rapi baru tutup mys di segel pke lakban mantap lah👍",5.0
Itu kok bisa bocor gitu min pas Dateng keluar bayak dalem nya itu,3.0
Baru datang langsung coba dan hasil nya bagus kulit aku langsung berubah putih sedikit,5.0
"co yang keduakalinya. mungkin bisa lebih ditingkatkan pengemasannya dari barber daily, produk penyok sampai luber keluar tube.",3.0
Gw beli baru aja Dateng tapi kok di tutup barber dailynya gak ada plastik pelindung nya jir,4.0
"Barang sampai sehari lebih cepat dari estimasi tiba, kemasannya harum. Update ulasan setelah pemakaian
Jenis kulit: oily
Aroma: harum, contains aqua fragrent
Performa: belum diuji",5.0
"Jenis kulit: Normal
Aroma: Harum
Performa: Cukup baik
Terimakasih.",5.0
"bagus, bikin jerawat ilang, cocok buat kulit ssnsitive",5.0
"Barang nya sampai dengan aman
Aroma: Sangat harum dan cocok
Performa: Sangat baik juga di kulit yang berjerawat
Pokoknya saya rekomendasikan dan ori ya...👍👍👍",5.0
"pengiriman cepat, sesuai pesanan packing aman expired lama, belum dipakai, semoga cocok",5.0
mudah cocok barang dan bikin bersih mukanya,5.0
"mantap barang terkirim dengan baik, pengiriman juga lumayan cepatlah, barangnya juga gada yg cacat siplah pokoknya",5.0
kirain di kirim 2 ternyata 1 kotak doang yg gede,4.0
Pekingan aman banget datangnya cepet banget barngnya bagus,5.0
Produk bagus wangi dan pengiriman cepat cuma 1 hari kurang,5.0
"Aroma: Enak
Jenis kulit: Semua type kulit
Performa: Semoga ampuh",5.0
"enak di pakai lembut, nyaman, harum. tapi isinya gak pull",4.0
"Jenis kulit: Berminyak
Aroma: Wangi
Performa: Oke
Pengiriman lambat sekali, packing oke, pesanan sesuai",4.0
"kemasan aman, dikirim cepat, tapi kok pake design lama",5.0
Barang sampai dengan aman dan kecepatan pengiriman oke dan kurir juga ramah,5.0
Alhamdulillah barang sampai tujuan dengan selamat dan juga packing yang rapi dan safety. Kemudian face wash sudah saya cek original karena beli di official Store. terima kasih sudah amanah.,5.0
"Jenis kulit: Bisa kulit putih maupun hitam
Aroma: Segar dan harum
Performa: Bagus dan meyakinkan",5.0
"Baru pertama penggunaan produk ini semoga serasi
Peking bagus dan rapi",5.0
"Pengiriman nya cepat, paket nya juga aman dan berkualitas",4.0
"Saya sangat puas dengan produk ini! Kualitasnya luar biasa, dan pengirimannya juga cepat. Sangat direkomendasikan!""
Terbaik semoga toko nya lancar jaya abdi Selamanya",5.0
"Jenis kulit: kasar dan berubtusan
Aroma: harum
Performa: bagus",5.0
"Barangnya baguss, packing nya rapi, pengirimannya lumayan cepat, kurirnya Sangat rama",5.0
sangat manjur udah 3 bulan pemakaian hasil nyaa lumayan,5.0
"Pengiriman cpt, Sabun muka ny dtng langsung dipake ma anakku,",5.0
"Alhamdulillah udah nyampe,, pengiriman nya sangat cepat dan packingnya aman dan rapih terimakasih buat tokohnya semoga sehat selalu dan rezekinya lancarr 
Belum d coba semoga cocok amin",5.0
Maunya ini ori bukan sih aku ngga tau🤔🤷‍♂️,4.0
Paket nya cepat dan paking nya sangat rapih memuaskan dan pesanan nya sesuai bangat aku suka sma skli🥰,5.0
Mantap Barang datang dengan sesuai Bagus,5.0
"Barang sudah sampai dengan kondisi baik,kurir ny pun baik sekali",5.0
"Jenis kulit: Berminyak
Aroma: Enak sekali
Performa: Bagus sekali",5.0
"Jenis kulit: cocok untuk kulit priaa
Aroma: wangii
Performa: bagus untuk meredakan jerawat",5.0
"Bagus banget jerawat ku langsung kempes tapi kok isinya dikit ya
Aroma: Harun",5.0
"Jenis kulit: Untuk jenis kulit berminyak
Aroma: Harum
Performa: Bagus dan memuaskan",5.0
"barang mendarat dengan selamat tanpa cacat, pengiriman nya juga cepat,semoga cocok sama kulit wajah saya 😁",5.0
"cuma beli 1 karena tanggal tua keburu habis
mau borong tapi duit belum ada jadi cuma beli 1
kualitas bener"" mantap
kulit menjadi bersih glowing 
terjamin dah pokoknya",5.0
Dari produknya apa memang kayak gini kualitas packaging nya,3.0
"Dateng nya cepat dan palingan nya aman
Aroma: Wangi",5.0
"Barang sesuai bagus
Aroma: Wangi
Performa: Bagus
Jenis kulit: Mantap 👍",5.0
"Aroma: WANGI
Jenis kulit: Untuk Semua Jenis Kulit
Mantaaaappp ..
gak terlalu keset dan narik enak...
Recommended seller tq",5.0
Kemasan sangat bagus dan rapih... Barangnya juga sesuai dengan apa yg di jual... Semoga bagus buat muka,5.0
"Pengiriman oke,,Aman sampai tujuan nggak nyesel beli produk di sini,,sukses selalu pokonya🔥🔥",4.0
"Alhamdulillah barangnya sudah sampai dengan ama, packing nya rapih dan tebal kurir nya juga ramah, belum di coba semoga aja cocok sesuai yang saya harapkan sukses terus buat seller nya terima kasi😊",5.0
"Barang ok bau harum semoga cocok
Jenis kulit: Berjerawat beruntusan
Aroma: Harum
Performa: Baik",5.0
"Oke pesanan udah sampai...
Cuman bungkusnya kurang aman biasanya pake kardus kecil ini kok begini ya..tpi nggk papa..lain kali bungkusnya yg tebel ya biar nggk pecah/tumpah isinya..",3.0
Barangya Sampai Dengan Baik Cocok Untuk Kondisi muka cowok yang Kusam Bisa juga Mengatasi Jerawat Bruntusan Komedoan,5.0
"Aroma: Wangi
Performa: Bagus
Jenis kulit: Kulit berminyak, jerawatan, kusam, auto ilang dah pokoknya",5.0
"Jenis kulit: Untuk semua kulit
Aroma: Wangi segar
Barang nya sampai,alhamdulillah udh lama pake merk ini cocok dan bagus bngt di muka",5.0
"Aroma: Wanginya
Performa: Bagusss banget
Jenis kulit: Belum dicoba
Packingnya sangat bagus dan rapi terus aromanya sangat wangi semoga dengan face wash ini bisa membuat wajahku berubah dan mulus seperti dulu lagi Aamiin 🤲",5.0
"Jenis kulit: Berminyak ber jerawat
Aroma: Sangat harum
Performa: sangat bagus untuk kulit berjerawat",5.0
"Jenis kulit: Berjerawat dan berminyak
Aroma: Wangi dan segar
Performa: Ga ngencengin kulit dan lembut banget,cocok banget sama aku yg berjerawat dan berminyak",5.0
"Jenis kulit: Kering
Aroma: Wangi
Performa: Baik",5.0
"Barang sudah sampai, pengemasan rapi, sesuai deskripsi & pesanan... 
Thanks sellerrrrrr..........",5.0
"Karan baru mau coba jadi saya belum bisa kasih ulasan mengenai produk .. KLO ulasan seller baik , produk dipaking dgn baik dan aman",5.0
"Packingannya rapih, pengiriman cepat, respon seller gercep.. Mantapp... Next order kalo udh habis",5.0
"Oke mantap barang datang dengan sesuai, packing sangat rapih dapet kardus juga",5.0
"udah beli berkali"",baru kali ini(3×)beli barber daily packingnya kayak gini padahal dulu packing annya bagus aman ada bubble wrap nya,saya liat"" ulasan juga ada yg ngeluh gara"" packaging nya kurang aman dan ada juga yang ancur dan bocor,barber daily tolong dong lebih di perhatiin packing nya,mksh.",4.0
